breed,width,height
American Staffordshire terrier,500,496
American Staffordshire terrier,500,333
American Staffordshire terrier,500,334
American Staffordshire terrier,500,333
American Staffordshire terrier,500,333
American Staffordshire terrier,323,500
American Staffordshire terrier,500,375
American Staffordshire terrier,375,500
American Staffordshire terrier,500,333
American Staffordshire terrier,500,375
American Staffordshire terrier,500,375
American Staffordshire terrier,360,334
American Staffordshire terrier,500,333
American Staffordshire terrier,263,360
American Staffordshire terrier,425,500
American Staffordshire terrier,500,375
American Staffordshire terrier,500,333
American Staffordshire terrier,288,250
American Staffordshire terrier,309,500
American Staffordshire terrier,500,375
American Staffordshire terrier,500,375
American Staffordshire terrier,375,500
American Staffordshire terrier,320,240
American Staffordshire terrier,500,333
American Staffordshire terrier,500,357
American Staffordshire terrier,500,410
American Staffordshire terrier,500,375
American Staffordshire terrier,500,437
American Staffordshire terrier,400,469
American Staffordshire terrier,500,481
American Staffordshire terrier,500,332
American Staffordshire terrier,375,500
American Staffordshire terrier,500,375
American Staffordshire terrier,500,479
American Staffordshire terrier,200,229
American Staffordshire terrier,500,333
American Staffordshire terrier,500,375
American Staffordshire terrier,397,500
American Staffordshire terrier,500,354
American Staffordshire terrier,500,375
American Staffordshire terrier,250,403
American Staffordshire terrier,500,375
American Staffordshire terrier,500,333
American Staffordshire terrier,500,375
American Staffordshire terrier,500,375
American Staffordshire terrier,500,375
American Staffordshire terrier,500,333
American Staffordshire terrier,500,375
American Staffordshire terrier,333,500
American Staffordshire terrier,375,500
American Staffordshire terrier,333,500
American Staffordshire terrier,500,375
American Staffordshire terrier,500,334
American Staffordshire terrier,438,500
American Staffordshire terrier,500,375
American Staffordshire terrier,375,500
American Staffordshire terrier,402,302
American Staffordshire terrier,192,192
American Staffordshire terrier,500,333
American Staffordshire terrier,333,500
American Staffordshire terrier,333,500
American Staffordshire terrier,500,348
American Staffordshire terrier,500,333
American Staffordshire terrier,171,177
American Staffordshire terrier,500,375
American Staffordshire terrier,375,500
American Staffordshire terrier,400,400
American Staffordshire terrier,170,194
American Staffordshire terrier,500,458
American Staffordshire terrier,375,500
American Staffordshire terrier,300,225
American Staffordshire terrier,344,500
American Staffordshire terrier,500,414
American Staffordshire terrier,350,467
American Staffordshire terrier,500,375
Bedlington terrier,500,460
Bedlington terrier,500,375
Bedlington terrier,196,187
Bedlington terrier,328,311
Bedlington terrier,467,350
Bedlington terrier,500,365
Bedlington terrier,500,344
Bedlington terrier,369,243
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,160,170
Bedlington terrier,500,337
Bedlington terrier,277,251
Bedlington terrier,500,375
Bedlington terrier,350,315
Bedlington terrier,500,375
Bedlington terrier,510,510
Bedlington terrier,500,375
Bedlington terrier,230,188
Bedlington terrier,1068,1316
Bedlington terrier,213,165
Bedlington terrier,500,320
Bedlington terrier,400,300
Bedlington terrier,189,146
Bedlington terrier,500,360
Bedlington terrier,375,500
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,267,281
Bedlington terrier,147,180
Bedlington terrier,500,375
Bedlington terrier,456,480
Bedlington terrier,237,360
Bedlington terrier,500,334
Bedlington terrier,500,375
Bedlington terrier,500,478
Bedlington terrier,500,333
Bedlington terrier,210,276
Bedlington terrier,291,210
Bedlington terrier,394,295
Bedlington terrier,350,350
Bedlington terrier,316,220
Bedlington terrier,429,500
Bedlington terrier,333,500
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,250,215
Bedlington terrier,500,375
Bedlington terrier,188,150
Bedlington terrier,333,500
Bedlington terrier,250,261
Bedlington terrier,208,167
Bedlington terrier,375,500
Bedlington terrier,500,375
Bedlington terrier,180,140
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,150,252
Bedlington terrier,288,252
Bedlington terrier,400,300
Bedlington terrier,356,500
Bedlington terrier,430,500
Bedlington terrier,200,225
Bedlington terrier,190,142
Bedlington terrier,400,300
Bedlington terrier,500,357
Bedlington terrier,330,270
Bedlington terrier,333,500
Bedlington terrier,300,217
Bedlington terrier,450,338
Bedlington terrier,500,375
Bedlington terrier,266,184
Bedlington terrier,350,396
Bedlington terrier,322,500
Bedlington terrier,375,500
Bedlington terrier,200,200
Bedlington terrier,500,375
Bedlington terrier,312,500
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,300,317
Bedlington terrier,200,150
Bedlington terrier,500,344
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,375,500
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,177,350
Bedlington terrier,500,375
Bedlington terrier,171,177
Bedlington terrier,500,358
Bedlington terrier,200,185
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,184,184
Bedlington terrier,500,375
Bedlington terrier,225,200
Bedlington terrier,3264,2448
Bedlington terrier,180,130
Bedlington terrier,200,150
Bedlington terrier,500,357
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,458,504
Bedlington terrier,400,300
Bedlington terrier,325,382
Bedlington terrier,500,482
Bedlington terrier,300,225
Bedlington terrier,500,375
Bedlington terrier,500,391
Bedlington terrier,400,300
Bedlington terrier,500,375
Bedlington terrier,333,500
Bedlington terrier,400,330
Bedlington terrier,303,310
Bedlington terrier,333,500
Bedlington terrier,500,375
Bedlington terrier,300,225
Bedlington terrier,600,400
Bedlington terrier,300,225
Bedlington terrier,400,340
Bedlington terrier,320,240
Bedlington terrier,500,361
Bedlington terrier,500,375
Bedlington terrier,1888,1348
Bedlington terrier,698,508
Bedlington terrier,288,356
Bedlington terrier,500,375
Bedlington terrier,400,300
Bedlington terrier,400,300
Bedlington terrier,288,216
Bedlington terrier,500,333
Bedlington terrier,479,500
Bedlington terrier,300,199
Bedlington terrier,254,257
Bedlington terrier,221,147
Bedlington terrier,160,170
Bedlington terrier,300,260
Bedlington terrier,500,373
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,640,480
Bedlington terrier,375,500
Bedlington terrier,275,183
Bedlington terrier,500,333
Bedlington terrier,500,380
Bedlington terrier,392,307
Bedlington terrier,500,375
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,333,500
Bedlington terrier,333,500
Bedlington terrier,240,213
Bedlington terrier,200,200
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,320,237
Bedlington terrier,313,344
Bedlington terrier,500,333
Bedlington terrier,500,375
Bedlington terrier,500,375
Bedlington terrier,196,254
Bedlington terrier,280,189
Bedlington terrier,300,254
Bedlington terrier,500,360
Bedlington terrier,500,328
Bedlington terrier,500,379
Bedlington terrier,500,470
Bedlington terrier,500,375
Bedlington terrier,357,500
Border terrier,500,333
Border terrier,358,500
Border terrier,500,334
Border terrier,500,421
Border terrier,500,378
Border terrier,500,333
Border terrier,333,500
Border terrier,500,375
Border terrier,500,375
Border terrier,432,349
Border terrier,500,375
Border terrier,138,170
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,400
Border terrier,500,375
Border terrier,300,450
Border terrier,375,500
Border terrier,333,500
Border terrier,500,375
Border terrier,500,375
Border terrier,333,500
Border terrier,500,375
Border terrier,500,333
Border terrier,391,500
Border terrier,500,375
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,385,500
Border terrier,500,350
Border terrier,500,375
Border terrier,301,200
Border terrier,500,375
Border terrier,334,500
Border terrier,375,500
Border terrier,500,445
Border terrier,500,333
Border terrier,500,401
Border terrier,250,261
Border terrier,500,500
Border terrier,334,500
Border terrier,500,375
Border terrier,334,500
Border terrier,500,375
Border terrier,500,375
Border terrier,500,332
Border terrier,318,212
Border terrier,500,333
Border terrier,500,375
Border terrier,375,500
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,375
Border terrier,208,298
Border terrier,500,375
Border terrier,480,500
Border terrier,500,375
Border terrier,500,333
Border terrier,500,450
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,375
Border terrier,167,180
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,375
Border terrier,500,335
Border terrier,500,333
Border terrier,375,500
Border terrier,500,375
Border terrier,500,333
Border terrier,334,500
Border terrier,385,500
Border terrier,312,312
Border terrier,500,500
Border terrier,173,201
Border terrier,500,432
Border terrier,500,333
Border terrier,500,375
Border terrier,400,500
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,335
Border terrier,500,375
Border terrier,500,375
Border terrier,375,500
Border terrier,500,375
Border terrier,500,376
Border terrier,500,375
Border terrier,500,375
Border terrier,500,410
Border terrier,500,333
Border terrier,500,413
Border terrier,375,500
Border terrier,500,375
Border terrier,500,375
Border terrier,301,200
Border terrier,500,375
Border terrier,333,500
Border terrier,500,375
Border terrier,500,333
Border terrier,500,375
Border terrier,465,500
Border terrier,500,453
Border terrier,500,375
Border terrier,500,375
Border terrier,500,459
Border terrier,500,334
Border terrier,210,210
Border terrier,386,500
Border terrier,500,375
Border terrier,500,375
Border terrier,375,500
Border terrier,500,375
Border terrier,500,375
Border terrier,301,200
Border terrier,500,417
Border terrier,500,375
Border terrier,500,333
Border terrier,333,500
Border terrier,456,500
Border terrier,500,333
Border terrier,500,375
Border terrier,333,500
Border terrier,333,500
Border terrier,341,436
Border terrier,500,375
Border terrier,500,364
Border terrier,500,334
Border terrier,500,375
Border terrier,500,375
Border terrier,486,324
Border terrier,500,375
Border terrier,500,375
Border terrier,500,333
Border terrier,500,375
Border terrier,500,375
Border terrier,500,375
Border terrier,500,399
Border terrier,200,285
Border terrier,500,375
Border terrier,500,375
Border terrier,500,357
Border terrier,500,335
Border terrier,275,367
Border terrier,439,500
Border terrier,500,333
Border terrier,250,218
Border terrier,500,333
Border terrier,500,375
Border terrier,500,334
Border terrier,500,333
Border terrier,375,500
Border terrier,333,500
Border terrier,419,500
Border terrier,500,375
Kerry blue terrier,500,375
Kerry blue terrier,2400,1800
Kerry blue terrier,360,330
Kerry blue terrier,160,170
Kerry blue terrier,375,500
Kerry blue terrier,500,375
Kerry blue terrier,500,333
Kerry blue terrier,500,333
Kerry blue terrier,400,325
Kerry blue terrier,500,335
Kerry blue terrier,432,324
Kerry blue terrier,301,357
Kerry blue terrier,500,333
Kerry blue terrier,368,440
Kerry blue terrier,500,333
Kerry blue terrier,375,500
Kerry blue terrier,189,300
Kerry blue terrier,640,480
Kerry blue terrier,640,480
Kerry blue terrier,500,333
Kerry blue terrier,182,157
Kerry blue terrier,400,280
Kerry blue terrier,180,172
Kerry blue terrier,267,230
Kerry blue terrier,300,199
Kerry blue terrier,500,375
Kerry blue terrier,230,184
Kerry blue terrier,200,150
Kerry blue terrier,375,500
Kerry blue terrier,253,221
Kerry blue terrier,500,333
Kerry blue terrier,288,449
Kerry blue terrier,250,187
Kerry blue terrier,500,375
Kerry blue terrier,500,333
Kerry blue terrier,500,451
Kerry blue terrier,400,362
Kerry blue terrier,400,286
Kerry blue terrier,333,500
Kerry blue terrier,300,290
Kerry blue terrier,500,375
Kerry blue terrier,498,500
Kerry blue terrier,334,500
Kerry blue terrier,199,150
Kerry blue terrier,500,667
Kerry blue terrier,343,411
Kerry blue terrier,375,467
Kerry blue terrier,500,355
Kerry blue terrier,320,240
Kerry blue terrier,500,358
Kerry blue terrier,200,140
Kerry blue terrier,500,334
Kerry blue terrier,500,365
Kerry blue terrier,500,332
Kerry blue terrier,288,215
Kerry blue terrier,500,333
Kerry blue terrier,500,499
Kerry blue terrier,300,156
Kerry blue terrier,400,539
Kerry blue terrier,500,375
Kerry blue terrier,500,375
Kerry blue terrier,327,250
Kerry blue terrier,233,226
Kerry blue terrier,500,335
Kerry blue terrier,340,276
Kerry blue terrier,449,327
Kerry blue terrier,290,276
Kerry blue terrier,500,306
Kerry blue terrier,500,375
Kerry blue terrier,500,333
Kerry blue terrier,330,500
Kerry blue terrier,400,300
Kerry blue terrier,324,283
Kerry blue terrier,148,181
Kerry blue terrier,200,200
Kerry blue terrier,340,400
Kerry blue terrier,350,287
Kerry blue terrier,450,314
Kerry blue terrier,292,292
Kerry blue terrier,320,240
Kerry blue terrier,380,310
Kerry blue terrier,215,215
Kerry blue terrier,500,334
Kerry blue terrier,160,170
Kerry blue terrier,500,334
Kerry blue terrier,500,375
Kerry blue terrier,400,300
Kerry blue terrier,375,500
Kerry blue terrier,200,267
Kerry blue terrier,500,363
Kerry blue terrier,220,216
Kerry blue terrier,360,295
Kerry blue terrier,349,332
Kerry blue terrier,210,201
Kerry blue terrier,300,284
Kerry blue terrier,300,243
Kerry blue terrier,548,516
Kerry blue terrier,320,240
Kerry blue terrier,412,398
Kerry blue terrier,433,323
Kerry blue terrier,550,400
Kerry blue terrier,200,158
Kerry blue terrier,360,504
Kerry blue terrier,500,333
Kerry blue terrier,230,162
Kerry blue terrier,500,333
Kerry blue terrier,190,168
Kerry blue terrier,350,439
Kerry blue terrier,575,450
Kerry blue terrier,324,431
Kerry blue terrier,326,299
Kerry blue terrier,350,243
Kerry blue terrier,240,234
Kerry blue terrier,229,183
Kerry blue terrier,181,154
Kerry blue terrier,313,389
Kerry blue terrier,500,375
Kerry blue terrier,300,226
Kerry blue terrier,500,333
Kerry blue terrier,500,333
Kerry blue terrier,500,375
Kerry blue terrier,320,240
Kerry blue terrier,576,432
Kerry blue terrier,500,333
Kerry blue terrier,160,170
Kerry blue terrier,500,286
Kerry blue terrier,301,264
Kerry blue terrier,500,333
Kerry blue terrier,500,333
Kerry blue terrier,304,214
Kerry blue terrier,400,375
Kerry blue terrier,500,334
Kerry blue terrier,190,208
Kerry blue terrier,400,300
Kerry blue terrier,358,500
Kerry blue terrier,400,300
Kerry blue terrier,480,364
Kerry blue terrier,300,300
Kerry blue terrier,300,282
Kerry blue terrier,400,320
Kerry blue terrier,221,172
Kerry blue terrier,350,438
Kerry blue terrier,500,333
Kerry blue terrier,500,375
Kerry blue terrier,327,240
Kerry blue terrier,512,576
Kerry blue terrier,468,500
Kerry blue terrier,360,440
Kerry blue terrier,360,425
Kerry blue terrier,500,333
Kerry blue terrier,315,269
Kerry blue terrier,340,414
Kerry blue terrier,250,193
Kerry blue terrier,357,189
Kerry blue terrier,288,229
Kerry blue terrier,377,350
Kerry blue terrier,500,485
Kerry blue terrier,500,335
Kerry blue terrier,500,333
Kerry blue terrier,500,335
Kerry blue terrier,350,389
Kerry blue terrier,468,425
Kerry blue terrier,173,139
Kerry blue terrier,500,334
Kerry blue terrier,250,323
Kerry blue terrier,250,155
Kerry blue terrier,500,352
Kerry blue terrier,500,333
Kerry blue terrier,212,182
Kerry blue terrier,365,239
Kerry blue terrier,500,374
Kerry blue terrier,350,411
Kerry blue terrier,500,333
Kerry blue terrier,300,171
Kerry blue terrier,500,388
Kerry blue terrier,350,370
Kerry blue terrier,500,375
Kerry blue terrier,389,715
Kerry blue terrier,500,334
Irish terrier,500,333
Irish terrier,498,500
Irish terrier,500,375
Irish terrier,340,220
Irish terrier,498,332
Irish terrier,500,375
Irish terrier,500,333
